extraction,approach,BPM gt,time gt
convexhull,holistic,137.5,215
convexhull,holistic,137.0,216
convexhull,holistic,136.0,217
convexhull,holistic,136.0,218
convexhull,holistic,136.0,219
convexhull,holistic,134.5,220
convexhull,holistic,134.5,221
convexhull,holistic,135.5,222
convexhull,holistic,136.0,223
convexhull,holistic,136.5,224
convexhull,holistic,137.5,225
convexhull,holistic,138.5,226
convexhull,holistic,137.5,227
convexhull,holistic,136.5,228
convexhull,holistic,135.5,229
convexhull,holistic,133.5,230
convexhull,holistic,133.0,231
convexhull,holistic,132.5,232
convexhull,holistic,133.0,233
convexhull,holistic,134.5,234
convexhull,holistic,134.0,235
convexhull,holistic,135.5,236
convexhull,holistic,136.5,237
convexhull,holistic,136.5,238
convexhull,holistic,137.5,239
convexhull,holistic,138.0,240
convexhull,holistic,137.0,241
convexhull,holistic,137.5,242
convexhull,holistic,137.0,243
convexhull,holistic,137.0,244
convexhull,holistic,138.0,245
convexhull,holistic,137.5,246
convexhull,holistic,138.0,247
convexhull,holistic,138.5,248
convexhull,holistic,137.5,249
convexhull,holistic,137.0,250
convexhull,holistic,137.0,251
convexhull,holistic,136.0,252
convexhull,holistic,135.5,253
convexhull,holistic,137.0,254
convexhull,holistic,138.0,255
convexhull,holistic,138.0,256
convexhull,holistic,138.0,257
convexhull,holistic,137.5,258
convexhull,holistic,137.5,259
convexhull,holistic,136.5,260
convexhull,holistic,135.5,261
convexhull,holistic,135.0,262
convexhull,holistic,135.0,263
convexhull,holistic,136.5,264
convexhull,holistic,137.5,265
convexhull,holistic,137.5,266
convexhull,holistic,138.0,267
convexhull,holistic,138.0,268
convexhull,holistic,138.0,269
convexhull,holistic,137.0,270
convexhull,holistic,136.0,271
convexhull,holistic,135.5,272
convexhull,holistic,136.0,273
convexhull,holistic,137.0,274
convexhull,holistic,137.5,275
convexhull,holistic,137.0,276
convexhull,holistic,138.0,277
convexhull,holistic,138.5,278
convexhull,holistic,138.5,279
convexhull,holistic,138.0,280
convexhull,holistic,138.0,281
convexhull,holistic,138.5,282
convexhull,holistic,139.0,283
convexhull,holistic,138.5,284
convexhull,holistic,138.0,285
convexhull,holistic,136.5,286
convexhull,holistic,133.5,287
convexhull,holistic,131.0,288
convexhull,holistic,128.0,289
convexhull,holistic,126.5,290
convexhull,holistic,126.0,291
convexhull,holistic,125.00000000000001,292
convexhull,holistic,123.99999999999999,293
convexhull,holistic,123.49999999999999,294
convexhull,holistic,122.0,295
convexhull,holistic,119.0,296
convexhull,holistic,117.0,297
convexhull,holistic,115.5,298
convexhull,holistic,112.5,299
convexhull,holistic,110.99999999999999,300
convexhull,holistic,109.0,301
convexhull,holistic,106.5,302
convexhull,holistic,105.5,303
convexhull,holistic,106.0,304
convexhull,holistic,106.0,305
convexhull,holistic,107.5,306
convexhull,holistic,109.0,307
convexhull,holistic,105.5,308
convexhull,holistic,101.5,309
convexhull,holistic,99.5,310
convexhull,holistic,96.5,311
convexhull,holistic,90.0,312
convexhull,holistic,87.5,313
convexhull,holistic,87.5,314
convexhull,holistic,86.0,315
convexhull,holistic,86.5,316
convexhull,holistic,89.5,317
convexhull,holistic,89.5,318
convexhull,holistic,85.5,319
convexhull,holistic,83.0,320
convexhull,holistic,84.5,321
convexhull,holistic,83.0,322
convexhull,holistic,79.0,323
convexhull,holistic,77.5,324
convexhull,holistic,76.5,325
convexhull,holistic,79.0,326
convexhull,holistic,84.0,327
convexhull,holistic,87.5,328
convexhull,holistic,90.0,329
convexhull,holistic,89.0,330
convexhull,holistic,86.5,331
convexhull,holistic,86.5,332
convexhull,holistic,84.5,333
convexhull,holistic,80.0,334
convexhull,holistic,75.0,335
convexhull,holistic,73.5,336
convexhull,holistic,72.0,337
convexhull,holistic,68.0,338
convexhull,holistic,67.0,339
convexhull,holistic,67.0,340
convexhull,holistic,67.5,341
convexhull,holistic,71.5,342
convexhull,holistic,78.0,343
convexhull,holistic,80.0,344
convexhull,holistic,76.5,345
convexhull,holistic,76.5,346
convexhull,holistic,81.0,347
convexhull,holistic,80.5,348
convexhull,holistic,76.0,349
convexhull,holistic,75.0,350
convexhull,holistic,77.0,351
convexhull,holistic,76.5,352
convexhull,holistic,74.5,353
convexhull,holistic,73.0,354
convexhull,holistic,71.5,355
convexhull,holistic,72.0,356
convexhull,holistic,74.5,357
convexhull,holistic,75.0,358
convexhull,holistic,72.0,359
convexhull,holistic,70.0,360
convexhull,holistic,68.0,361
convexhull,holistic,66.0,362
convexhull,holistic,65.0,363
convexhull,holistic,68.0,364
convexhull,holistic,74.0,365
convexhull,holistic,78.5,366
convexhull,holistic,79.5,367
convexhull,holistic,82.0,368
convexhull,holistic,83.5,369
convexhull,holistic,77.0,370
convexhull,holistic,69.0,371
convexhull,holistic,65.5,372
convexhull,holistic,67.5,373
convexhull,holistic,75.0,374
convexhull,holistic,82.0,375
convexhull,holistic,83.5,376
convexhull,holistic,82.5,377
convexhull,holistic,80.0,378
convexhull,holistic,79.5,379
convexhull,holistic,80.0,380
convexhull,holistic,78.0,381
convexhull,holistic,73.5,382
convexhull,holistic,70.5,383
convexhull,holistic,70.5,384
convexhull,holistic,72.5,385
convexhull,holistic,74.0,386
convexhull,holistic,76.0,387
convexhull,holistic,81.0,388
convexhull,holistic,84.0,389
convexhull,holistic,85.0,390
convexhull,holistic,81.5,391
convexhull,holistic,73.0,392
convexhull,holistic,65.0,393
convexhull,holistic,61.49999999999999,394
convexhull,holistic,61.99999999999999,395
convexhull,holistic,66.0,396
convexhull,holistic,70.0,397
convexhull,holistic,72.5,398
convexhull,holistic,73.5,399
convexhull,holistic,72.5,400
convexhull,holistic,60.5,401
convexhull,holistic,60.0,402
