extraction,approach,BPM gt,time gt
convexhull,holistic,122.99999999999999,116
convexhull,holistic,124.50000000000001,117
convexhull,holistic,126.5,118
convexhull,holistic,127.0,119
convexhull,holistic,126.5,120
convexhull,holistic,126.0,121
convexhull,holistic,125.00000000000001,122
convexhull,holistic,124.50000000000001,123
convexhull,holistic,124.50000000000001,124
convexhull,holistic,124.50000000000001,125
convexhull,holistic,124.50000000000001,126
convexhull,holistic,124.50000000000001,127
convexhull,holistic,123.99999999999999,128
convexhull,holistic,123.49999999999999,129
convexhull,holistic,124.50000000000001,130
convexhull,holistic,125.00000000000001,131
convexhull,holistic,124.50000000000001,132
convexhull,holistic,123.99999999999999,133
convexhull,holistic,122.99999999999999,134
convexhull,holistic,122.0,135
convexhull,holistic,121.5,136
convexhull,holistic,121.5,137
convexhull,holistic,122.0,138
convexhull,holistic,123.49999999999999,139
convexhull,holistic,122.99999999999999,140
convexhull,holistic,121.5,141
convexhull,holistic,120.5,142
convexhull,holistic,122.0,143
convexhull,holistic,122.99999999999999,144
convexhull,holistic,122.0,145
convexhull,holistic,121.0,146
convexhull,holistic,120.0,147
convexhull,holistic,119.5,148
convexhull,holistic,120.0,149
convexhull,holistic,121.5,150
convexhull,holistic,122.99999999999999,151
convexhull,holistic,123.99999999999999,152
convexhull,holistic,123.99999999999999,153
convexhull,holistic,123.99999999999999,154
convexhull,holistic,123.99999999999999,155
convexhull,holistic,123.49999999999999,156
convexhull,holistic,122.99999999999999,157
convexhull,holistic,122.49999999999999,158
convexhull,holistic,123.49999999999999,159
convexhull,holistic,125.00000000000001,160
convexhull,holistic,125.5,161
convexhull,holistic,126.5,162
convexhull,holistic,126.5,163
convexhull,holistic,126.0,164
convexhull,holistic,125.5,165
convexhull,holistic,124.50000000000001,166
convexhull,holistic,122.0,167
convexhull,holistic,120.0,168
convexhull,holistic,120.5,169
convexhull,holistic,122.0,170
convexhull,holistic,123.49999999999999,171
convexhull,holistic,123.99999999999999,172
convexhull,holistic,123.49999999999999,173
convexhull,holistic,122.99999999999999,174
convexhull,holistic,122.99999999999999,175
convexhull,holistic,123.49999999999999,176
convexhull,holistic,123.99999999999999,177
convexhull,holistic,124.50000000000001,178
convexhull,holistic,125.5,179
convexhull,holistic,126.5,180
convexhull,holistic,126.0,181
convexhull,holistic,124.50000000000001,182
convexhull,holistic,123.99999999999999,183
convexhull,holistic,124.50000000000001,184
convexhull,holistic,124.50000000000001,185
convexhull,holistic,125.5,186
convexhull,holistic,128.0,187
convexhull,holistic,129.5,188
convexhull,holistic,129.5,189
convexhull,holistic,129.0,190
convexhull,holistic,129.0,191
convexhull,holistic,129.0,192
convexhull,holistic,129.0,193
convexhull,holistic,129.5,194
convexhull,holistic,130.5,195
convexhull,holistic,132.0,196
convexhull,holistic,133.5,197
convexhull,holistic,133.5,198
convexhull,holistic,133.5,199
convexhull,holistic,133.0,200
convexhull,holistic,132.5,201
convexhull,holistic,132.5,202
convexhull,holistic,132.0,203
convexhull,holistic,133.0,204
convexhull,holistic,134.5,205
convexhull,holistic,135.0,206
convexhull,holistic,135.5,207
convexhull,holistic,135.5,208
convexhull,holistic,135.0,209
convexhull,holistic,136.0,210
convexhull,holistic,137.5,211
convexhull,holistic,138.0,212
convexhull,holistic,138.5,213
convexhull,holistic,139.5,214
convexhull,holistic,139.0,215
convexhull,holistic,138.5,216
convexhull,holistic,138.5,217
convexhull,holistic,138.5,218
convexhull,holistic,137.5,219
convexhull,holistic,137.5,220
convexhull,holistic,138.5,221
convexhull,holistic,138.5,222
convexhull,holistic,139.0,223
convexhull,holistic,139.0,224
convexhull,holistic,139.0,225
convexhull,holistic,138.5,226
convexhull,holistic,136.0,227
convexhull,holistic,133.5,228
convexhull,holistic,132.0,229
convexhull,holistic,130.5,230
convexhull,holistic,129.0,231
convexhull,holistic,129.0,232
convexhull,holistic,129.0,233
convexhull,holistic,127.5,234
convexhull,holistic,123.49999999999999,235
convexhull,holistic,120.0,236
convexhull,holistic,120.0,237
convexhull,holistic,119.0,238
convexhull,holistic,118.0,239
convexhull,holistic,118.49999999999999,240
convexhull,holistic,120.5,241
convexhull,holistic,120.0,242
convexhull,holistic,115.5,243
convexhull,holistic,111.5,244
convexhull,holistic,112.0,245
convexhull,holistic,113.0,246
convexhull,holistic,112.0,247
convexhull,holistic,110.5,248
convexhull,holistic,108.5,249
convexhull,holistic,106.0,250
convexhull,holistic,103.49999999999999,251
convexhull,holistic,99.0,252
convexhull,holistic,99.0,253
convexhull,holistic,105.0,254
convexhull,holistic,107.0,255
convexhull,holistic,102.0,256
convexhull,holistic,97.0,257
convexhull,holistic,98.5,258
convexhull,holistic,101.0,259
convexhull,holistic,99.0,260
convexhull,holistic,95.5,261
convexhull,holistic,95.0,262
convexhull,holistic,91.5,263
convexhull,holistic,87.5,264
convexhull,holistic,89.0,265
convexhull,holistic,92.5,266
convexhull,holistic,93.5,267
convexhull,holistic,95.5,268
convexhull,holistic,96.5,269
convexhull,holistic,95.0,270
convexhull,holistic,93.5,271
convexhull,holistic,91.0,272
convexhull,holistic,84.0,273
convexhull,holistic,81.5,274
convexhull,holistic,86.0,275
convexhull,holistic,91.5,276
convexhull,holistic,92.0,277
convexhull,holistic,89.5,278
convexhull,holistic,87.5,279
convexhull,holistic,86.5,280
convexhull,holistic,84.5,281
convexhull,holistic,84.5,282
convexhull,holistic,86.0,283
convexhull,holistic,87.0,284
convexhull,holistic,87.5,285
convexhull,holistic,87.5,286
convexhull,holistic,86.5,287
convexhull,holistic,85.0,288
convexhull,holistic,84.5,289
convexhull,holistic,85.0,290
convexhull,holistic,84.5,291
convexhull,holistic,85.0,292
convexhull,holistic,87.0,293
convexhull,holistic,87.0,294
convexhull,holistic,85.0,295
convexhull,holistic,84.5,296
convexhull,holistic,85.5,297
convexhull,holistic,85.0,298
convexhull,holistic,83.5,299
convexhull,holistic,84.0,300
convexhull,holistic,84.0,301
convexhull,holistic,83.5,302
convexhull,holistic,83.5,303
convexhull,holistic,85.5,304
convexhull,holistic,87.0,305
convexhull,holistic,90.0,306
convexhull,holistic,95.5,307
convexhull,holistic,93.0,308
